1648971900000,3489.65,3495.55,3487.92,3489.85,1135612,1648972799999,3252.25068388,2443,565154,1618.45681297,0
1648972800000,3489.85,3498.27,3489.85,3495.34,1096350,1648973699999,3137.28829749,2374,507013,1451.11508289,0
1648973700000,3495.34,3495.34,3485.07,3486.52,1065986,1648974599999,3054.94372300,2411,383453,1098.86176373,0
1648974600000,3486.52,3492.43,3485.64,3492.11,534424,1648975499999,1531.75587141,1133,308339,883.81876451,0
1648975500000,3492.11,3492.12,3473.33,3475.36,2816128,1648976399999,8096.35467812,4285,1163627,3345.14707583,0
1648976400000,3475.36,3481.12,3470.33,3474.36,1477260,1648977299999,4252.36861653,3375,809930,2331.63368184,0
1648977300000,3474.35,3489.59,3474.35,3488.76,1552668,1648978199999,4456.86159485,3034,822444,2361.31406733,0
1648978200000,3488.76,3509.14,3485.67,3505.25,3493069,1648979099999,9981.72840403,5905,1956629,5591.54826015,0
1648979100000,3505.41,3511.75,3494.60,3495.41,2592344,1648979999999,7398.16122002,5922,1382870,3946.51444957,0
1648980000000,3495.41,3498.88,3483.93,3485.89,1861351,1648980899999,5332.40299697,3132,622799,1784.13269060,0
1648980900000,3485.88,3488.87,3479.50,3483.78,1066920,1648981799999,3063.60280725,2672,534510,1534.85330736,0
1648981800000,3483.79,3491.93,3477.77,3479.59,1599669,1648982699999,4592.82502060,3666,752874,2161.23617553,0
1648982700000,3479.59,3489.02,3477.81,3484.09,1276904,1648983599999,3664.95600701,2456,773558,2220.33062886,0
1648983600000,3484.08,3484.67,3471.27,3475.75,2830786,1648984499999,8144.67989226,4674,1158741,3334.57151908,0
1648984500000,3475.75,3482.56,3474.77,3481.62,1148934,1648985399999,3302.05921367,2176,744642,2140.13235090,0
1648985400000,3481.61,3488.28,3479.78,3488.28,959764,1648986299999,2755.81193410,2009,595873,1711.25703327,0
1648986300000,3488.28,3493.50,3484.45,3485.05,1066713,1648987199999,3057.65214097,2275,561810,1610.37932795,0
